ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	½ð±Ò	¹±Ï×¶È	ÈÙÓþµã	½ð±Ò»ý·Ö	½ð±Ò¹ºÎï·µ»¹µÄ½ð±Ò»ý·Ö	Í³Ò»¼Û¸ñ»õ±ÒÀàÐÍ	Í³Ò»¼Û¸ñ½ð¶î	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
6	1	2409	0	1										3	1	1				20100709	20100815	20100816			ÌìÊéËéÆ¬
6	1	2369	0	1										15	1500	1									Çà¾ÔÁî
6	1	2353	0	1										15	4000	1									ÔÆÂ¹Áî
6	1	2352	0	1										15	13000	1									²ÔÀÇÁî
6	1	2351	0	1										15	46000	1									ÐþÔ³Áî
6	1	2350	0	1										15	70000	1									×ÏòþÁî
6	1	2312	0	1										3	3	1	2	20111124	20151124						»ìÔªÁéÂ¶
6	1	2380	0	1										3	1	1				20100816	20100830	20100831			ÆßÉ«Àñ»¨¿¨
6	1	2429	0	1										3	10	1				20100816	20100830	20100831			ÆÕÌìÍ¬ÇìÀñ»¨¿¨
6	1	2267	0	1										3	2	1						10080			Ç§ÄêÕäÂ¶
6	1	2268	0	1										3	3	1						10080			ÍòÄêÕäÂ¶
6	1	1448	0	1										3	1	1						10080			Ä®±±´«ËÍ¾í
6	1	2501	0	1										3	1	1				20100920	20101010	20101011			Ê²½õ±ý
6	1	2424	0	1	0		50									1									90¼¶´ó³ËÃØ¼®
6	1	2425	0	1	0		50									1									120¼¶´ó³ËÃØ¼®
6	1	2390	0	1										3	5	1	2	20110426	20150422						°×Óñ
6	1	2391	0	1										3	10	1	5	20110426	20150422						×ÏÓñ
6	1	1266	0	1	30000000		100									1									ÉñÐÐ·û
6	1	2525	0	1										3	1	1									Î÷É½ÓìÁîÅÆÀñ°üvn
6	1	2392	0	1										3	5	1									Ð¡°ãÈôÐÄ¾­
6	1	2393	0	1										3	8	1									´ó°ãÈôÐÄ¾­
6	1	2339	0	1										3	1	1									É±ÊÖïµÀñºÐ
6	1	2514	0	1										3	2	1									É½ºÓÉçð¢Í¼²ÐÆ¬£¨1000ÕÅ£©vn
6	1	2515	0	1										3	1	1									³¤ÃüÍèÀñ°üvn
6	1	2516	0	1										3	1	1									¼ÓÅÜÍèÀñ°üvn
6	1	2517	0	1										3	1	1									´óÁ¦ÍèÀñ°üvn
6	1	2518	0	1										3	1	1									¸ßÉÁÍèÀñ°üvn
6	1	2519	0	1										3	1	1									¸ßÖÐÍèÀñ°üvn
6	1	2520	0	1										3	1	1									·ÉËÙÍèÀñ°üvn
6	1	2521	0	1										3	1	1									±ù·ÀÍèÀñ°üvn
6	1	2522	0	1										3	1	1									À×·ÀÍèÀñ°üvn
6	1	2523	0	1										3	1	1									»ð·ÀÍèÀñ°üvn
6	1	2524	0	1										3	1	1									¶¾·ÀÍèÀñ°üvn
0	11	165	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÑÇÖÞÏó
0	11	166	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-»ÆºÓÏó
0	11	176	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-½ðµñ
0	11	177	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-²ÔÓ¥
0	11	178	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÍºðÕ
0	11	194	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-Ã·»¨Â¹
0	11	195	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-°×Öí
0	11	223	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÉÙÄêÀ×½£
0	11	224	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÉÙÄêÐ¦Ëª
0	11	225	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÉÙÄê»ðÈÐ
0	11	226	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÉÙÄêº£ÌÄ
0	11	227	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÉÙÄê½ð·æ
0	11	233	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÇàÄêÀ×½£
0	11	234	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÇàÄêÐ¦Ëª
0	11	235	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÇàÄê»ðÈÐ
0	11	236	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÇàÄêº£ÌÄ
0	11	237	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÇàÄê½ð·æ
0	11	246	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-Ñ©ÍÃ
0	11	384	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-µ¶Ë«·ï
0	11	385	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-Ä½ÈÝÑà
0	11	386	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-×ÏÏÀ
0	11	389	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÌÆÉñ
0	11	390	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÔÂÒ£Ò£
0	11	391	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÑàÕÔ
0	11	392	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-Áø·ÉÑÌ
0	11	393	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÁúÊ®ÈýÒ¯
0	11	477	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-°×³Ç¿¤Ö÷
0	11	478	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-À¼Áê¹«×Ó
0	11	420	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-¶«×Ó
0	11	430	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÕÕÈÕÃá
0	11	431	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÌÆê»
0	11	432	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÃîÒ»
0	11	433	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-À÷ÕÛÃ·
0	11	434	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-¶ËÄ¾Àë
0	11	437	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-ÁèÏö×Ó
0	11	445	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-´ºÅ£
0	11	448	0	1										3	1	1						43200			Ò×ÈÝÃæ¾ß-æÏ¶ð
6	1	2527	0	1										3	3	1	1	20111124	20151124						»ØÌìÔÙÔìÀñ°üvn
6	1	1604	0	1										11	1000	1									Ó¢ÐÛÌû
6	1	1617	0	1			10									1						10080			Ñ×µÛÁî
6	1	2575	0	1			1									1				20101118	20101208	20101209			²ÊÏß
6	1	2576	0	1			5									1				20101118	20101208	20101209			ÖÐÒ©
6	1	2580	0	1			1									1				20101118	20101208	20101209			¶Å¿µ¾ÆÀñ°ü
6	1	2608	0	1			2									1				20101221	20110110	20110111			Ôªµ°½ð´¸
6	1	2699	0	1										15	20	1				20110213	20110223	20110224			ÇéÈËÊ÷×Ñ
6	1	2703	0	1										15	10	1				20110213	20110223	20110224			Çí½¬ÓñÒº
6	1	2744	0	1										15	20	1									ÈçÒâÔ¿³×
6	1	2745	0	1			50									1						43200			Ë®ÔôÁîÅÆ
6	1	2738	0	1			2									1				20110328	20110404	10080			ÁúÒûÊ¥Ë®
6	1	2813	0	1			1									1						10080			Ç§±¦¿âÁî
6	1	2806	0	1			1									1						43200			ÎåÐÐ·û
6	1	2824	0	1			1									1				20110428	20110529	20110530			Õ½Ê¤»¨»·
16	3210	0	0	6			30									1	24	20120220	20150220			43200			ÎåÐÐÓ¡£¨Ç¿»¯£©
16	3220	0	0	6			30									1	24	20120220	20150220			43200			ÎåÐÐÓ¡£¨Èõ»¯£©
6	1	2839												15	300	1									ÍõÌú½³Áî·û
16	3465	0	0	0										15	250	1						10080			¾øÊÀÅû·ç
16	3466	0	0	0										15	500	1						10080			ÆÆ¾üÅû·ç£¨Ë²ÒÆ£©
16	3467	0	0	0										15	750	1						10080			°ÁÑ©Åû·ç£¨Ë²ÒÆ£©
16	3468	0	0	0										15	2000	1						10080			°ÁÑ©Åû·ç£¨¸ñµ²£©
16	3469	0	0	0										15	2000	1						10080			¾ªÀ×Åû·ç£¨Ë²ÒÆ£©
16	3470	0	0	0										15	3000	1						10080			¾ªÀ×Åû·ç£¨¸ñµ²£©
16	3471	0	0	0										15	3000	1						10080			¾ªÀ×Åû·ç£¨ÖØ»÷£©
16	3472	0	0	0										15	3000	1						10080			Óù·çÅû·ç£¨Ë²ÒÆ£©
16	3473	0	0	0										15	5000	1						10080			Óù·çÅû·ç£¨¸ñµ²£©
16	3474	0	0	0										15	5000	1						10080			Óù·çÅû·ç£¨ÖØ»÷£©
16	3475	0	0	0										15	5000	1						10080			ÊÉ¹âÅû·ç
6	1	2857	0	1			1									1				20110606	20110629	20110630			ÉúÈÕÀ¯Öò
6	1	2858	0	1			1									1				20110606	20110629	20110630			Ë®¹ûÀº
6	1	2866	0	1										15	50	1				20110606	20110629	20110630			°×ÍÃµÄÊ³Îï
6	1	3199	0	1										15	30	1						1440			ÂÌË®µ¾
6	1	3199	0	1										15	100	1						1440			ÂÌË®µ¾
6	1	2721	0	1										15	100000	1									×ÏòþÉÏ½äÍ¼Æ×
6	1	2722	0	1										15	100000	1									×ÏòþÏÂ½äÍ¼Æ×
6	1	2723	0	1										15	100000	1									×ÏòþÎäÆ÷Í¼Æ×
6	1	1642	0	1			1									1				20110523	20110605	1440			Ê÷Ãç
6	1	3199	0	1			20									1	10	20120426	20150422						ÂÌË®µ¾
6	1	18	0	1										15	50	1									ÐÄÐÄÏàÓ³·û
6	1	2951	0	1			2									1	1	20111124	20151124			1440			Ò×ÈÝÃØÊõ
6	1	3199	0	1			1									1									ÂÌË®µ¾
6	1	3199	0	1			1									1									ÂÌË®µ¾
6	1	2954	0	1			5									1									ÁúÑªÀñºÐ
6	1	2955	0	1			5									1									´ó°×¾ÔÍèÀñ°ü
6	1	2956	0	1			10									1									ÌØÊâ°×¾ÔÍèÀñ°ü
6	1	2957	0	1			13									1	7	20111124	20151124						»ìÔªÁéÂ¶(ÖÐ)
6	1	2958	0	1			24									1	13	20111124	20151124						»ìÔªÁéÂ¶(´ó)
6	1	2959	0	1			2									1									ÉÙÁÖÃØ¼®
6	1	2960	0	1			2									1									ÌìÍõÃØ¼®
6	1	2961	0	1			2									1									ÌÆÃÅÃØ¼®
6	1	2962	0	1			2									1									Îå¶¾ÃØ¼®
6	1	2963	0	1			2									1									¶ëÃ¼ÃØ¼®
6	1	2964	0	1			2									1									´äÑÌÃØ¼®
6	1	2965	0	1			2									1									Ø¤°ïÃØ¼®
6	1	2966	0	1			2									1									ÌìÈÌÃØ¼®
6	1	2967	0	1			2									1									Îäµ±ÃØ¼®
6	1	2968	0	1			2									1									À¥ÂØÃØ¼®
0	11	494	0	1			1									1	1	20111124	20151124			1440			·öÉ£ÃæÕÖ
0	11	495	0	1			1									1	1	20111124	20151124			1440			ÏÀ¿ÍÃæ
6	1	2657	0	1			1									1									¸´Éú·û
6	1	2974	0	1			50									1						43200			¡¶±±¶·³¤ÉúÊõ¡ª¡ª´ó³ËÐÄ·¨¡·
6	1	2975	0	1			12									1									ËÙÐ§150¼¶¼¼ÄÜ°×¾ÔÍè
6	1	2977	0	1			1									1				20110901	20110930	20111001			ºìÉ«²¼´ø
6	1	2978	0	1			1									1				20110901	20110930	20111001			ÔÂÓ°ÁúµÆ
6	1	3199	0	1										15	20	1						10080			ÂÌË®µ¾
6	1	3199	0	1										15	10	1						10080			ÂÌË®µ¾
6	1	3199	0	1										15	10	1						10080			ÂÌË®µ¾
6	1	3199	0	1										15	15	1						10080			ÂÌË®µ¾
6	1	3199	0	1			1									1				20110624	20110706	20110707			ÂÌË®µ¾
6	1	3199	0	1			1									1				20110715	20110814	20110815			ÂÌË®µ¾
6	1	3199	0	1										15	70	1						1440			ÂÌË®µ¾
6	1	3199	0	1			10									1				20110725	20110824	20110825			ÂÌË®µ¾
6	1	3199	0	1			100									1	60	20120426	20120506			10080			ÂÌË®µ¾
6	1	3199	0	1			60									1						10080			ÂÌË®µ¾
6	1	3199	0	1			1									1				20110818	20110831	20110901			ÂÌË®µ¾
6	1	2998	0	1			1									1				20111001	20111031	20111101			Ë¿³ñ
6	1	3005	0	1			35									1	28	20120426	20120506						½ðÎÚÖØÖýÓñ
6	1	3036	0	1			1									1									Òø¶§
6	1	3037	0	1			10									1									½ð¶§
6	1	3041	0	1			1									1				20111101	20111130	20111201			Ä«ºÐ
6	1	3072	0	1			1									1				20111201	20111231	20120101			Ê¥µ®Ã±
6	1	3104	0	1			1									1				20120101	20120131	20120201			»Æ½ðÅÌ
6	1	3112	0	1			2									1				20120209	20120229	20120301			ÒÆ»¨ºÍÃÎ
6	1	3115	0	1										15	200	1				20120209	20120229	20120301			ÐãÔÂÄýÂ¶
6	1	3126	0	1			1									1				20120305	20120331	20120401			Ë¿´ø
6	1	3138	0	1			1									1				20120402	20120430	20120501			µÓÂÚ·ìÈÒÏß
6	1	3145	0	1			1									1				20120402	20120430	20120501			ºÍÊÏèµ
6	1	3150	0	1			1									1									åóÅÚÁî·û
6	1	3147	0	1										15	10	1				20120402	20120430	10080			¼ÓËÙ·û
6	1	3148	0	1										15	10	1				20120402	20120430	10080			¸ñµ²·û
6	1	3149	0	1										15	10	1				20120402	20120430	10080			ÒþÉí·û
6	1	1431	0	1			150									1									ÌìÉ½Ñ©Á«
6	1	3199	0	1			25									1									ÂÌË®µ¾
6	1	3199	0	1			50									1									ÂÌË®µ¾
6	1	3199	0	1			75									1									ÂÌË®µ¾
6	1	3199	0	1			100									1									ÂÌË®µ¾
0	11	482	0	1			16	20000								1						60			Ò×ÈÝÃæ¾ß-Õ½³¡Ó¢ÐÛ
6	1	3199	0	1			100									1	80	20120426	20120506			10080			ÂÌË®µ¾
6	1	2975	0	1			2									1						1440			ËÙÐ§150¼¶¼¼ÄÜ°×¾ÔÍè
16	3210	0	0	1			1									1						1440			ÎåÐÐÓ¡£¨Ç¿»¯£©
16	3220	0	0	1			1									1						1440			ÎåÐÐÓ¡£¨Èõ»¯£©
16	3211	0	0	1			120									1						43200			ÎåÐÐÓ¡£¨Ç¿»¯£©
16	3221	0	0	1			120									1						43200			ÎåÐÐÓ¡£¨Èõ»¯£©
16	3470	0	0	1			5									1						1440			¾ªÀ×Åû·ç£¨¸ñµ²£©
16	3471	0	0	1			5									1						1440			¾ªÀ×Åû·ç£¨ÖØ»÷£©
16	3472	0	0	1			5									1						1440			Óù·çÅû·ç£¨Ë²ÒÆ£©
16	3470	0	0	1			140									1						43200			¾ªÀ×Åû·ç£¨¸ñµ²£©
16	3471	0	0	1			140									1						43200			¾ªÀ×Åû·ç£¨ÖØ»÷£©
16	3472	0	0	1			140									1						43200			Óù·çÅû·ç£¨Ë²ÒÆ£©
6	1	3199	0	1			16									1						10080			ÂÌË®µ¾
6	1	3199	0	1			40									1						10080			ÂÌË®µ¾
6	1	3199	0	1			100									1						10080			ÂÌË®µ¾
6	1	3199	0	1			100									1						10080			ÂÌË®µ¾
6	1	3199	0	1			200									1						10080			ÂÌË®µ¾
6	1	3199	0	1	10000000											0						10080			ÂÌË®µ¾
6	1	3199	0	1			200									1						10080			ÂÌË®µ¾
6	1	3199	0	1			500									1						10080			ÂÌË®µ¾
6	1	3199	0	1			1									1						1440			ÂÌË®µ¾
6	1	2590	0	1			2									1	1	20120426	20120506			10080			Í¨ÐÐÁîÅÆ
6	1	2591	0	1			14									1						10080			×é¶ÓÍ¨ÐÐÁîÅÆ
6	1	2595	0	1			1									1						10080			Ìì³ØÃØ¾³ËÄ²ã´«ËÍ·û
6	1	3199	0	1										15	40	1						10080			ÂÌË®µ¾
6	1	3199	0	1			1									1				20120426	20120509	20120510			ÂÌË®µ¾
6	1	2590	0	1			2									1	1	20120426	20120506	20120426	20120506	10080			Í¨ÐÐÁîÅÆ
6	1	3199	0	1			4									1				20120426	20120506	1440			ÂÌË®µ¾
6	1	3199	0	1			14									1				20120426	20120506	20120507			ÂÌË®µ¾
6	1	3160	0	1			1									1				20120503	20120531	20120601			ÑÕÁÏ
6	1	3157	0	1										15	3	1				20120503	20120531	20120601			ÖÖ×Ñ
6	1	3159	0	1										15	5	1				20120503	20120531	20120601			Æ¿Ë®
6	1	3198	0	1										15	15	1				20120601	20120630	20120701			°×½ðÁ­µ¶
1	0	0	0	5										1	1	0									¾Å×ª»¹»êµ¤
1	1	0	0	5										1	1	0									Ê×ÎÚ»¹Éñµ¤
1	2	0	0	5										1	1	0									Îå»¨ÓñÂ¶Íè
1	4	0	0	4										1	1	0									ÒøÇÌÈ¥¶¾µ¤
1	3	0	0	1										1	1	0									Èý»¨É¢
1	8	0	0	4										1	1	0									»ØÌìÔÙÔìµ¤
6	1	74	0	1	100000											1									°×¾ÔÍè
6	1	71	0	1	600000											1									ÏÉ²ÝÂ¶
6	1	1372	0	1	200000											1									¼¼ÄÜ°×¾ÔÍè
4	353	0	0	1	1000000		1									1									ÐÉºì±¦Ê¯
4	238	0	0	1	2000000		2									1									À¶Ë®¾§
4	239	0	0	1	2000000		2									1									×ÏË®¾§
4	240	0	0	1	2000000		2									1									ÂÌË®¾§
6	1	72	0	1	500000											0									ÌìÉ½ÓñÂ¶
6	1	73	0	1	150000											0									°Ù¹ûÂ¶
0	10	7	0	1	3000000											0						20160			·­Óð
0	10	13	0	1	3000000											0						20160			³¬¹â
0	10	15	0	1	3000000											0						20160			»ð¾¦½ð»¢Íõ
0	10	18	0	1	5000000											0						20160			º¹ÑªÁú¾Ô
6	1	3560	0	1	4000000		4									1									ÉñÃØ¿óÊ¯ËéÆ¬
6	1	1267	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨ÐþÌú½££©
6	1	1268	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨´ó·çµ¶£©
6	1	1269	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨½ð¹¿°ô£©
6	1	1270	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨ÆÆÌìêª£©
6	1	1271	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨ÆÆÌì´¸£©
6	1	1272	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨°ÔÍõïÚ£©
6	1	1273	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨ËéÔÂµ¶£©
6	1	1274	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨¿×È¸ôá£©
6	1	1275	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨Áú·ïÑªÓñïí£©
6	1	1276	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨Ìì²Ï»¤Íó£©
6	1	1277	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨Í¨Ìì·¢¹Ú£©
6	1	1278	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨ÑÚÈÕ¿ø£©
6	1	1279	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨½äÖ¸£©
6	1	1280	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨ÏîÁ´£©
6	1	1281	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨»¤Éí·û£©
6	1	1282	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨°×½ðÑü´ø£©
6	1	1283	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨Ìì²ÏÑ¥£©
6	1	1284	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨·É·ïÑ¥£©
6	1	1285	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨ÏãÄÒ£©
6	1	1286	0	1	1000000		1									1									ÎåÐÐ×°±¸Àñ°ü£¨ÓñÅå£©
4	996	1	0	1	3000000		3									1									³¤¸èÃÅÁîÅÆ
6	1	240	0	1			50									1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®½ðË¿ÕýºìôÂôÄ
6	1	245	0	1			50									1									»Æ½ðÍ¼Æ×-·üÄ§Ö®ÎÞÁ¿½ð¸ÕÍó
6	1	250	0	1			50									1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®´ïÄ¦É®Ð¬
6	1	255	0	1			50									1									»Æ½ðÍ¼Æ×-º³ÌìÖ®ÎäÉñÏâ½ð¼×
6	1	260	0	1			50									1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®ÐþÎä»Æ½ðîø
6	1	265	0	1			50									1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®Õ½Éñ¹Ò×¹
6	1	310	0	1			50									1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÐþÒÂÊø¼×
6	1	315	0	1			50									1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®¶¨ÐÄÄýÉñ·û
6	1	323	0	1			50									1									»Æ½ðÍ¼Æ×-É­»ÄÖ®ÐÇÔÉ·ÉÂÄ
6	1	324	0	1			50									1									»Æ½ðÍ¼Æ×-µØÆÇÖ®ÎåÐÐÁ¬»·¹Ú
6	1	295	0	1			50									1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®³àÐ«ÃØ×°
6	1	300	0	1			50									1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®ÓÄ¹Æ°µÒÂ
6	1	305	0	1			50									1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®ÃðÀ×¾±·û
6	1	272	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®ÇÙÔÏ»¤Íó
6	1	277	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®Ï´ÏóÓñ¿Û
6	1	280	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®ÇåÐÄÏòÉÆÖé
6	1	285	0	1			50									1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®»ÛÐÄ³¤Éú¿Û
6	1	289	0	1			50									1									»Æ½ðÍ¼Æ×-±Ìº£Ö®Ô§ÑìÁ¬»·µ¶
6	1	340	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§É·Ö®²ÐÑôÓ³Ñª¼×
6	1	344	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®ÁÒÑæ¹ÚÃá
6	1	349	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®½ð¼×¿ø
6	1	330	0	1			50									1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®½µÁúØ¤ÒÂ
6	1	335	0	1			50									1									»Æ½ðÍ¼Æ×-µÐâéÖ®¾Å´üØ¤ÒÂ
6	1	354	0	1			50									1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®Ì«¼«½£
6	1	360	0	1			50									1									»Æ½ðÍ¼Æ×-¼°·áÖ®ÈýÇå·û
6	1	365	0	1			50									1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®Á÷ÐÇ¸ÏÔÂ¿Û
6	1	369	0	1			50									1									»Æ½ðÍ¼Æ×-À×ñ·Ö®º®ËÉ±ù°Ø¹Ú
6	1	374	0	1			50									1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®±±Ú¤µÀ¹Ú
6	1	1125	0	1	20000000		20									1									120¼¶¼¼ÄÜ¾÷Òª
6	1	241	0	1			50									1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®ÐþË¿·¨´ø
6	1	246	0	1			50									1									»Æ½ðÍ¼Æ×-·üÄ§Ö®ÎÚ½ðÈíÌÐ
6	1	251	0	1			50									1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®»¤·¨Ñü´ø
6	1	256	0	1			50									1									»Æ½ðÍ¼Æ×-º³ÌìÖ®ÍþÎäÊøÑü»·
6	1	263	0	1			50									1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®ÖìÈ¸ÁèÔÆÑ¥
6	1	266	0	1			50									1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®ÌìÃÅÊøÑü»·
6	1	270	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®Çå·çÈíåì
6	1	278	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®ºìç»Èí¶NÐ¬
6	1	283	0	1			50									1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®·ð¹âÖ¸»·
6	1	287	0	1			50									1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®±ù×Ù½õÍó
6	1	291	0	1			50									1									»Æ½ðÍ¼Æ×-±Ìº£Ö®ºìÁå½ðË¿´ø
6	1	296	0	1			50									1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®ÇàòÚ²øÑü
6	1	302	0	1			50									1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®¸¯¹Ç»¤Íó
6	1	307	0	1			50									1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®´©ÐÄ¶¾Íó
6	1	311	0	1			50									1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÐÄ¼ýÑü¿Û
6	1	317	0	1			50									1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®µØÐÐÇ§ÀïÑ¥
6	1	321	0	1			50									1									»Æ½ðÍ¼Æ×-É­»ÄÖ®»êÒ§ÑüÊø
6	1	327	0	1			50									1									»Æ½ðÍ¼Æ×-µØÆÇÖ®¿ÛÐÄïí
6	1	329	0	1			50									1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®ÓùÁúÓñÅå
6	1	336	0	1			50									1									»Æ½ðÍ¼Æ×-µÐâéÖ®²øÃ§Ñü´ø
6	1	341	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§É·Ö®³àæ÷ËøÑü¿Û
6	1	351	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®Ïª¹ÈÊøÑü´ø
6	1	347	0	1			50									1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®ÑªÓñÆßÉ±Åå
6	1	356	0	1			50									1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®Å­À×·¨½ä
6	1	362	0	1			50									1									»Æ½ðÍ¼Æ×-¼°·áÖ®´äÓñÐþ»ÆÍó
6	1	367	0	1			50									1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®ÌìÇå±ù¾§ÊÖ
6	1	371	0	1			50									1									»Æ½ðÍ¼Æ×-À×ñ·Ö®·çÀ×Çà½õ´ø
6	1	377	0	1			50									1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®ÇåÓ°ÐþÓñÅå
6	1	1310	0	1			150				1000					1									²¹ÌìÊ¯ËéÆ¬£¨´ó£©
6	1	242	0	1							10000					1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®·ð·¨ÐþÅå
